Date,Item_Name,Item_Category,Customer_Type,Region,Monthly_Unit_Sales,Monthly_Sales,Avg_Unit_Price,Avg_Discount
2019-03-01,Lollipop,Confectionery,Retail,North,1150,171903.04,155.85,5.94
2019-03-01,Lollipop,Confectionery,Retail,South,763,67421.35,111.58,6.05
2019-03-01,Lollipop,Confectionery,Retail,West,655,67735.11,108.2,7.86
2019-03-01,Lollipop,Confectionery,Wholesale,East,267,7409.52,30.91,10.22
2019-03-01,Lollipop,Confectionery,Wholesale,North,423,68959.90000000001,152.46,9.96
2019-03-01,Lollipop,Confectionery,Wholesale,South,406,71576.98999999999,192.98,9.85
2019-03-01,Lollipop,Confectionery,Wholesale,West,114,30573.14,286.86,6.51
2019-03-01,Marker,Stationery,Retail,East,432,49847.56,113.38,8.48
2019-03-01,Marker,Stationery,Retail,North,559,75424.23,176.44,9.63
2019-03-01,Marker,Stationery,Retail,South,246,47972.67,225.42,13.49
2019-03-01,Marker,Stationery,Retail,West,537,74454.15000000001,142.44,9.13
2019-03-01,Marker,Stationery,Wholesale,East,425,58907.399999999994,167.4,10.12
2019-03-01,Marker,Stationery,Wholesale,North,773,79993.13,100.92,8.66
2019-03-01,Marker,Stationery,Wholesale,South,651,154454.71,261.12,7.7
2019-03-01,Marker,Stationery,Wholesale,West,234,21656.59,116.07,5.81
2019-03-01,Mascara,Cosmetics,Retail,East,715,103526.39,149.02,8.65
2019-03-01,Mascara,Cosmetics,Retail,North,1089,136144.33,169.2,9.6
2019-03-01,Mascara,Cosmetics,Retail,South,765,30228.46,43.57,10.11
2019-03-01,Mascara,Cosmetics,Wholesale,East,679,80787.64000000001,152.29,6.17
2019-03-01,Mascara,Cosmetics,Wholesale,North,922,100902.29000000001,154.05,11.5
2019-03-01,Mascara,Cosmetics,Wholesale,South,619,110050.02,201.85,5.35
2019-03-01,Mascara,Cosmetics,Wholesale,West,174,30186.53,146.74,8.0
2019-03-01,Mints,Confectionery,Retail,East,1249,152394.84,139.64,5.91
2019-03-01,Mints,Confectionery,Retail,North,422,45409.72,78.22,9.8
2019-03-01,Mints,Confectionery,Retail,South,864,155152.21000000002,205.26,8.02
2019-03-01,Mints,Confectionery,Retail,West,335,13013.74,74.9,2.34
2019-03-01,Mints,Confectionery,Wholesale,East,531,78697.42000000001,163.06,9.42
2019-03-01,Mints,Confectionery,Wholesale,North,28,4412.88,152.51,6.91
2019-03-01,Mints,Confectionery,Wholesale,South,564,127920.78,252.14,9.6
2019-03-01,Mints,Confectionery,Wholesale,West,738,86631.70999999999,103.44,6.52
2019-03-01,Mop,Cleaning Essentials,Retail,East,786,147609.16999999998,193.19,6.89
2019-03-01,Mop,Cleaning Essentials,Retail,North,670,118987.87,160.41,4.58
2019-03-01,Mop,Cleaning Essentials,Retail,South,714,142794.85,226.59,6.48
2019-03-01,Mop,Cleaning Essentials,Retail,West,237,21470.809999999998,136.02,7.95
2019-03-01,Mop,Cleaning Essentials,Wholesale,East,356,25211.45,68.39,7.52
2019-03-01,Mop,Cleaning Essentials,Wholesale,North,458,60560.27,140.77,5.98
2019-03-01,Mop,Cleaning Essentials,Wholesale,South,170,31334.019999999997,208.97,7.16
2019-03-01,Mop,Cleaning Essentials,Wholesale,West,1472,244644.91999999998,181.44,6.72
2019-03-01,Nail Polish,Cosmetics,Retail,East,280,27028.17,163.75,9.7
2019-03-01,Nail Polish,Cosmetics,Retail,South,275,73128.12,286.54,7.17
2019-03-01,Nail Polish,Cosmetics,Retail,West,1113,160015.84,123.4,6.8
2019-03-01,Nail Polish,Cosmetics,Wholesale,East,394,86955.29999999999,236.79,7.11
2019-03-01,Nail Polish,Cosmetics,Wholesale,North,272,37896.53,103.42,6.98
2019-03-01,Nail Polish,Cosmetics,Wholesale,South,864,43279.28,56.25,11.57
2019-03-01,Nail Polish,Cosmetics,Wholesale,West,797,36635.22,99.11,5.63
2019-03-01,Notebook,Stationery,Retail,East,54,1404.82,26.39,1.42
2019-03-01,Notebook,Stationery,Retail,North,515,63772.409999999996,130.75,6.2
2019-03-01,Notebook,Stationery,Retail,South,515,78633.54000000001,165.43,6.93
2019-03-01,Notebook,Stationery,Retail,West,1112,174586.63,153.19,5.53
2019-03-01,Notebook,Stationery,Wholesale,East,843,82296.5,112.5,9.02
2019-03-01,Notebook,Stationery,Wholesale,North,686,45888.08,83.66,8.3
2019-03-01,Notebook,Stationery,Wholesale,West,387,76235.4,232.64,6.52
2019-03-01,Pen,Stationery,Retail,East,638,61732.62,116.58,8.55
2019-03-01,Pen,Stationery,Retail,North,145,30400.23,237.76,11.82
2019-03-01,Pen,Stationery,Retail,South,371,91912.95999999999,233.98,0.22
2019-03-01,Pen,Stationery,Retail,West,498,65070.060000000005,131.62,2.78
2019-03-01,Pen,Stationery,Wholesale,East,306,74385.26,231.13,9.28
2019-03-01,Pen,Stationery,Wholesale,North,386,80101.64,228.28,9.47
2019-03-01,Pen,Stationery,Wholesale,South,629,66148.63,118.14,8.01
2019-03-01,Pen,Stationery,Wholesale,West,382,64011.65,147.6,5.5
2019-03-01,Pencil,Stationery,Retail,East,389,90896.88,263.16,10.82
2019-03-01,Pencil,Stationery,Retail,North,711,135270.05,168.11,6.75
2019-03-01,Pencil,Stationery,Retail,South,784,93861.84999999999,110.5,7.15
2019-03-01,Pencil,Stationery,Retail,West,414,72234.87000000001,203.45,7.56
2019-03-01,Pencil,Stationery,Wholesale,East,160,41298.54,297.3,13.18
2019-03-01,Pencil,Stationery,Wholesale,North,516,36711.54,114.58,6.06
2019-03-01,Pencil,Stationery,Wholesale,South,592,106137.04,192.67,7.07
2019-03-01,Pencil,Stationery,Wholesale,West,307,58945.74,162.0,1.02
2019-03-01,Perfume,Cosmetics,Retail,East,824,123862.98,175.98,8.39
2019-03-01,Perfume,Cosmetics,Retail,North,704,43960.57,77.63,7.41
2019-03-01,Perfume,Cosmetics,Retail,South,392,66587.4,123.55,7.71
2019-03-01,Perfume,Cosmetics,Retail,West,146,18822.0,145.04,5.28
2019-03-01,Perfume,Cosmetics,Wholesale,East,703,171629.58000000002,269.98,9.71
2019-03-01,Perfume,Cosmetics,Wholesale,North,957,164387.14,206.28,8.4
2019-03-01,Perfume,Cosmetics,Wholesale,South,600,92702.37,175.37,4.65
2019-03-01,Perfume,Cosmetics,Wholesale,West,903,188403.82,211.45,7.95
2019-03-01,Ruler,Stationery,Retail,East,266,30037.03,119.46,5.22
2019-03-01,Ruler,Stationery,Retail,North,106,14916.75,142.39,1.17
2019-03-01,Ruler,Stationery,Retail,South,317,25548.239999999998,130.26,13.6
2019-03-01,Ruler,Stationery,Retail,West,99,15388.37,171.66,9.45
2019-03-01,Ruler,Stationery,Wholesale,East,157,22668.9,166.26,14.14
2019-03-01,Ruler,Stationery,Wholesale,North,495,77943.31,173.9,7.21
2019-03-01,Ruler,Stationery,Wholesale,South,873,125879.19,162.38,7.5
2019-03-01,Ruler,Stationery,Wholesale,West,247,34315.0,212.9,7.22
2019-03-01,Scissors,Stationery,Retail,East,13,3055.32,258.61,9.12
2019-03-01,Scissors,Stationery,Retail,North,159,29630.77,201.38,7.46
2019-03-01,Scissors,Stationery,Retail,South,1555,255057.24,181.39,7.67
2019-03-01,Scissors,Stationery,Retail,West,414,26448.44,104.63,9.08
2019-03-01,Scissors,Stationery,Wholesale,East,822,136551.0,163.61,7.24
2019-03-01,Scissors,Stationery,Wholesale,North,548,74760.68,164.95,8.68
2019-03-01,Scissors,Stationery,Wholesale,South,523,104427.63,208.26,3.69
2019-03-01,Scissors,Stationery,Wholesale,West,514,76043.64,177.73,5.34
2019-03-01,Scrub Pad,Cleaning Essentials,Retail,East,506,119466.01999999999,250.07,6.67
2019-03-01,Scrub Pad,Cleaning Essentials,Retail,North,333,52641.350000000006,125.58,1.85
2019-03-01,Scrub Pad,Cleaning Essentials,Retail,South,885,192919.93,241.36,6.33
2019-03-01,Scrub Pad,Cleaning Essentials,Retail,West,577,94204.26999999999,193.9,7.7
2019-03-01,Scrub Pad,Cleaning Essentials,Wholesale,East,632,72223.57,129.35,4.93
2019-03-01,Scrub Pad,Cleaning Essentials,Wholesale,North,1102,218776.32,167.13,3.51
2019-03-01,Scrub Pad,Cleaning Essentials,Wholesale,South,782,97726.03,150.8,11.07
2019-03-01,Scrub Pad,Cleaning Essentials,Wholesale,West,265,47870.85,182.84,0.39
2019-03-01,Stapler,Stationery,Retail,East,536,9484.56,47.7,8.96
2019-03-01,Stapler,Stationery,Retail,North,147,31030.08,217.9,6.61
2019-03-01,Stapler,Stationery,Retail,South,211,20527.660000000003,155.36,12.77
2019-03-01,Stapler,Stationery,Retail,West,531,74205.24,158.2,11.42
2019-03-01,Stapler,Stationery,Wholesale,East,870,114877.98,158.58,6.37
2019-03-01,Stapler,Stationery,Wholesale,North,238,62161.55,295.69,11.67
2019-03-01,Stapler,Stationery,Wholesale,South,176,28112.55,173.62,8.0
2019-03-01,Stapler,Stationery,Wholesale,West,150,9737.42,47.54,8.75
2019-03-01,Toffee,Confectionery,Retail,East,231,26954.329999999998,121.37,8.34
2019-03-01,Toffee,Confectionery,Retail,North,641,60410.64,131.36,7.27
2019-03-01,Toffee,Confectionery,Retail,South,911,142693.43,167.1,5.55
2019-03-01,Toffee,Confectionery,Retail,West,382,75192.17,204.58,4.6
2019-03-01,Toffee,Confectionery,Wholesale,East,379,88475.55,265.79,7.59
2019-03-01,Toffee,Confectionery,Wholesale,South,657,117883.93000000001,189.53,9.72
2019-03-01,Toffee,Confectionery,Wholesale,West,205,52628.88,272.62,5.83
2019-03-01,Toilet Cleaner,Cleaning Essentials,Retail,East,945,157016.36000000002,200.99,7.72
2019-03-01,Toilet Cleaner,Cleaning Essentials,Retail,North,330,46998.049999999996,161.53,2.63
2019-03-01,Toilet Cleaner,Cleaning Essentials,Retail,South,593,35675.97,74.26,7.82
2019-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,East,781,148396.39,210.74,8.67
2019-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,North,1222,127710.81,119.3,6.42
2019-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,South,256,26915.4,175.99,12.01
2019-03-01,Toilet Cleaner,Cleaning Essentials,Wholesale,West,537,11910.8,26.12,6.05
2019-03-01,Wafers,Confectionery,Retail,East,144,7833.549999999999,72.22,6.58
2019-03-01,Wafers,Confectionery,Retail,North,476,74526.5,190.1,4.54
2019-03-01,Wafers,Confectionery,Retail,South,776,123204.92,163.82,10.72
2019-03-01,Wafers,Confectionery,Retail,West,176,42516.33,177.72,3.22
2019-03-01,Wafers,Confectionery,Wholesale,East,170,33405.1,224.56,8.6
2019-03-01,Wafers,Confectionery,Wholesale,North,265,28207.199999999997,115.38,7.46
2019-03-01,Wafers,Confectionery,Wholesale,South,216,5541.64,28.19,8.99
2019-03-01,Wafers,Confectionery,Wholesale,West,497,86554.70999999999,174.22,5.63
2019-04-01,Biscuit Pack,Confectionery,Retail,East,974,90467.14,131.2,8.13
2019-04-01,Biscuit Pack,Confectionery,Retail,North,207,6275.6,34.64,12.48
2019-04-01,Biscuit Pack,Confectionery,Retail,South,293,66813.97,234.14,5.16
2019-04-01,Biscuit Pack,Confectionery,Retail,West,196,27676.81,160.1,11.8
2019-04-01,Biscuit Pack,Confectionery,Wholesale,East,167,34420.84,213.98,9.58
2019-04-01,Biscuit Pack,Confectionery,Wholesale,North,834,92248.25,107.43,8.4
2019-04-01,Biscuit Pack,Confectionery,Wholesale,South,509,97030.57,152.3,6.56
2019-04-01,Biscuit Pack,Confectionery,Wholesale,West,221,26282.14,127.93,7.04
2019-04-01,Bleach,Cleaning Essentials,Retail,East,197,19378.71,100.85,2.46
2019-04-01,Bleach,Cleaning Essentials,Retail,North,445,37741.33,120.49,8.54
2019-04-01,Bleach,Cleaning Essentials,Retail,South,282,37094.82,100.35,8.99
2019-04-01,Bleach,Cleaning Essentials,Retail,West,437,35713.7,83.74,7.76
2019-04-01,Bleach,Cleaning Essentials,Wholesale,East,541,64631.21,136.99,8.11
2019-04-01,Bleach,Cleaning Essentials,Wholesale,West,191,34231.08,216.33,12.79
2019-04-01,Blush,Cosmetics,Retail,East,1037,164272.67,182.77,8.49
2019-04-01,Blush,Cosmetics,Retail,North,247,35895.14,175.14,8.74
2019-04-01,Blush,Cosmetics,Retail,West,588,72161.75,130.55,12.18
2019-04-01,Blush,Cosmetics,Wholesale,East,86,16051.6,149.57,6.82
2019-04-01,Blush,Cosmetics,Wholesale,South,417,104569.45,284.56,11.36
2019-04-01,Blush,Cosmetics,Wholesale,West,359,96328.37,277.75,3.57
2019-04-01,Candy,Confectionery,Retail,East,368,36375.75,173.88,9.42
2019-04-01,Candy,Confectionery,Retail,North,47,12391.79,293.93,10.3
2019-04-01,Candy,Confectionery,Retail,South,1057,190483.96,214.2,8.24
2019-04-01,Candy,Confectionery,Retail,West,311,40646.94,202.91,5.02
2019-04-01,Candy,Confectionery,Wholesale,East,237,58676.06,254.92,2.88
2019-04-01,Candy,Confectionery,Wholesale,North,257,17670.55,125.5,6.48
2019-04-01,Candy,Confectionery,Wholesale,South,825,80664.12000000001,117.05,9.52
2019-04-01,Candy,Confectionery,Wholesale,West,432,72143.83,179.52,7.41
2019-04-01,Chewing Gum,Confectionery,Retail,East,340,39783.85,165.06,4.3
2019-04-01,Chewing Gum,Confectionery,Retail,North,1167,133154.53,119.8,9.04
2019-04-01,Chewing Gum,Confectionery,Retail,South,422,92342.75,232.59,4.99
2019-04-01,Chewing Gum,Confectionery,Retail,West,283,35646.45,132.42,10.86
2019-04-01,Chewing Gum,Confectionery,Wholesale,East,799,93482.28,146.03,10.56
2019-04-01,Chewing Gum,Confectionery,Wholesale,North,565,106999.15000000001,184.29,8.82
2019-04-01,Chewing Gum,Confectionery,Wholesale,South,515,70965.58,142.14,9.1
2019-04-01,Chewing Gum,Confectionery,Wholesale,West,460,54706.81,125.47,6.59
2019-04-01,Chocolate Bar,Confectionery,Retail,East,280,46568.32,187.5,5.76
2019-04-01,Chocolate Bar,Confectionery,Retail,North,343,43474.16,112.68,9.91
2019-04-01,Chocolate Bar,Confectionery,Retail,South,428,90115.29999999999,189.91,8.32
2019-04-01,Chocolate Bar,Confectionery,Retail,West,59,12855.15,227.64,6.4
2019-04-01,Chocolate Bar,Confectionery,Wholesale,East,569,96526.15000000001,166.82,9.01
2019-04-01,Chocolate Bar,Confectionery,Wholesale,North,54,4515.37,98.27,14.91
2019-04-01,Chocolate Bar,Confectionery,Wholesale,South,1102,150726.07,148.77,9.16
2019-04-01,Chocolate Bar,Confectionery,Wholesale,West,539,79522.37,161.51,5.11
2019-04-01,Compact,Cosmetics,Retail,East,450,46860.7,103.19,3.52
2019-04-01,Compact,Cosmetics,Retail,North,1259,197014.83000000002,158.91,8.64
2019-04-01,Compact,Cosmetics,Retail,South,513,95933.74,173.2,4.38
2019-04-01,Compact,Cosmetics,Retail,West,98,17608.88,146.86,4.82
2019-04-01,Compact,Cosmetics,Wholesale,East,1021,154023.33,134.19,9.04
2019-04-01,Compact,Cosmetics,Wholesale,North,432,57861.49,172.91,8.12
2019-04-01,Compact,Cosmetics,Wholesale,South,894,92169.04,164.97,7.81
2019-04-01,Compact,Cosmetics,Wholesale,West,160,41639.72,190.53,2.19
2019-04-01,Detergent,Cleaning Essentials,Retail,East,1126,145276.52,127.29,5.42
2019-04-01,Detergent,Cleaning Essentials,Retail,North,504,45895.57,130.24,4.84
2019-04-01,Detergent,Cleaning Essentials,Retail,South,359,47126.549999999996,162.86,5.2
2019-04-01,Detergent,Cleaning Essentials,Retail,West,595,87295.73999999999,149.67,5.11
2019-04-01,Detergent,Cleaning Essentials,Wholesale,East,773,124962.76,179.45,9.59
2019-04-01,Detergent,Cleaning Essentials,Wholesale,North,50,8790.73,177.95,1.2
2019-04-01,Detergent,Cleaning Essentials,Wholesale,South,180,7942.87,47.52,7.14
2019-04-01,Detergent,Cleaning Essentials,Wholesale,West,226,34058.52,171.31,12.03
2019-04-01,Dish Soap,Cleaning Essentials,Retail,East,833,126838.7,172.42,9.14
2019-04-01,Dish Soap,Cleaning Essentials,Retail,North,657,134974.0,165.43,5.71
2019-04-01,Dish Soap,Cleaning Essentials,Retail,South,453,63394.5,160.8,9.66
2019-04-01,Dish Soap,Cleaning Essentials,Retail,West,721,62759.95,100.13,7.65
2019-04-01,Dish Soap,Cleaning Essentials,Wholesale,East,117,21791.53,208.85,10.82
2019-04-01,Dish Soap,Cleaning Essentials,Wholesale,North,43,5938.09,154.85,10.82
2019-04-01,Dish Soap,Cleaning Essentials,Wholesale,South,145,25250.24,128.38,6.77
2019-04-01,Dish Soap,Cleaning Essentials,Wholesale,West,923,170721.11,163.26,5.57
2019-04-01,Disinfectant,Cleaning Essentials,Retail,East,834,103115.83,135.56,9.71
2019-04-01,Disinfectant,Cleaning Essentials,Retail,North,257,42861.880000000005,187.09,8.28
2019-04-01,Disinfectant,Cleaning Essentials,Retail,South,885,167979.55,201.4,5.83
2019-04-01,Disinfectant,Cleaning Essentials,Retail,West,826,140851.75,188.26,7.22
2019-04-01,Disinfectant,Cleaning Essentials,Wholesale,East,331,72519.1,176.44,4.98
2019-04-01,Disinfectant,Cleaning Essentials,Wholesale,North,255,40965.63,210.36,13.13
2019-04-01,Disinfectant,Cleaning Essentials,Wholesale,South,502,62017.990000000005,118.31,7.95
2019-04-01,Disinfectant,Cleaning Essentials,Wholesale,West,397,78818.03,173.01,4.64
2019-04-01,Energy Bar,Confectionery,Retail,East,1181,177057.71000000002,130.24,5.77
2019-04-01,Energy Bar,Confectionery,Retail,North,182,30870.47,178.32,4.88
2019-04-01,Energy Bar,Confectionery,Retail,South,210,43353.32,184.81,1.82
2019-04-01,Energy Bar,Confectionery,Retail,West,210,28093.09,211.4,10.87
2019-04-01,Energy Bar,Confectionery,Wholesale,North,695,69008.05,89.51,6.59
2019-04-01,Energy Bar,Confectionery,Wholesale,South,197,26836.82,156.59,8.06
2019-04-01,Energy Bar,Confectionery,Wholesale,West,423,69222.51,178.63,7.81
2019-04-01,Eraser,Stationery,Retail,East,187,13100.2,70.35,0.42
2019-04-01,Eraser,Stationery,Retail,North,497,77584.81,173.74,9.62
2019-04-01,Eraser,Stationery,Retail,South,762,72569.1,127.25,5.72
2019-04-01,Eraser,Stationery,Retail,West,297,27443.12,103.67,10.87
2019-04-01,Eraser,Stationery,Wholesale,East,570,65472.22,123.65,14.22
2019-04-01,Eraser,Stationery,Wholesale,North,830,76981.08,148.34,9.55
2019-04-01,Eraser,Stationery,Wholesale,South,521,34525.78,70.31,5.94
2019-04-01,Eraser,Stationery,Wholesale,West,538,94368.82999999999,165.05,4.06
2019-04-01,Eyeliner,Cosmetics,Retail,East,915,104040.06,146.6,7.92
2019-04-01,Eyeliner,Cosmetics,Retail,North,204,22298.72,144.22,6.86
2019-04-01,Eyeliner,Cosmetics,Retail,South,411,45490.71000000001,153.23,7.25
2019-04-01,Eyeliner,Cosmetics,Retail,West,560,110810.46,217.1,7.18
2019-04-01,Eyeliner,Cosmetics,Wholesale,East,749,116123.26,147.79,6.54
2019-04-01,Eyeliner,Cosmetics,Wholesale,North,1102,96427.06,109.07,6.11
2019-04-01,Eyeliner,Cosmetics,Wholesale,South,308,58770.19,189.22,8.45
2019-04-01,Eyeliner,Cosmetics,Wholesale,West,462,33045.770000000004,127.5,12.98
2019-04-01,Face Cream,Cosmetics,Retail,East,501,80591.65,197.32,8.98
2019-04-01,Face Cream,Cosmetics,Retail,North,450,83650.99,220.04,5.85
2019-04-01,Face Cream,Cosmetics,Retail,South,559,16086.96,33.62,11.18
2019-04-01,Face Cream,Cosmetics,Retail,West,871,80574.73,101.73,8.25
2019-04-01,Face Cream,Cosmetics,Wholesale,East,176,18122.51,131.12,14.16
2019-04-01,Face Cream,Cosmetics,Wholesale,North,646,17689.13,31.79,12.33
2019-04-01,Face Cream,Cosmetics,Wholesale,South,483,34467.39,102.14,12.1
2019-04-01,Face Cream,Cosmetics,Wholesale,West,820,120798.87,150.79,10.85
2019-04-01,Face Wash,Cosmetics,Retail,East,353,19251.260000000002,38.15,5.52
2019-04-01,Face Wash,Cosmetics,Retail,North,467,66579.42,152.8,5.18
2019-04-01,Face Wash,Cosmetics,Retail,West,563,66059.73999999999,110.51,7.89
2019-04-01,Face Wash,Cosmetics,Wholesale,East,607,84084.94,151.45,4.2
2019-04-01,Face Wash,Cosmetics,Wholesale,North,334,47158.55,144.1,6.44
2019-04-01,Face Wash,Cosmetics,Wholesale,South,301,40849.81,150.62,10.34
2019-04-01,Face Wash,Cosmetics,Wholesale,West,168,7422.78,67.3,3.88
2019-04-01,Floor Cleaner,Cleaning Essentials,Retail,East,840,135288.41,182.37,10.15
2019-04-01,Floor Cleaner,Cleaning Essentials,Retail,North,169,8940.31,61.75,14.33
2019-04-01,Floor Cleaner,Cleaning Essentials,Retail,South,215,40716.92,217.46,5.38
2019-04-01,Floor Cleaner,Cleaning Essentials,Retail,West,307,57276.590000000004,217.6,2.62
2019-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,East,942,102907.51999999999,130.35,8.46
2019-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,North,1201,137039.16,134.39,8.37
2019-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,South,516,76835.20999999999,194.18,9.41
2019-04-01,Floor Cleaner,Cleaning Essentials,Wholesale,West,596,65527.96,114.48,8.16
2019-04-01,Foundation,Cosmetics,Retail,East,285,14211.57,85.71,3.32
2019-04-01,Foundation,Cosmetics,Retail,North,431,31951.55,92.11,12.91
2019-04-01,Foundation,Cosmetics,Retail,South,340,24253.78,61.2,8.01
2019-04-01,Foundation,Cosmetics,Retail,West,42,3893.77,102.52,9.57
2019-04-01,Foundation,Cosmetics,Wholesale,East,368,63515.82,156.54,6.55
2019-04-01,Foundation,Cosmetics,Wholesale,North,247,42498.21,186.66,8.41
2019-04-01,Foundation,Cosmetics,Wholesale,South,640,103718.35999999999,155.58,5.56
2019-04-01,Foundation,Cosmetics,Wholesale,West,993,232198.66,222.65,6.68
2019-04-01,Fruit Bar,Confectionery,Retail,East,314,64198.19,224.24,11.24
2019-04-01,Fruit Bar,Confectionery,Retail,North,1110,142385.99,134.05,6.52
2019-04-01,Fruit Bar,Confectionery,Retail,South,526,81716.3,125.69,5.96
2019-04-01,Fruit Bar,Confectionery,Retail,West,503,57869.07000000001,125.64,7.53
2019-04-01,Fruit Bar,Confectionery,Wholesale,East,278,48355.590000000004,167.34,11.86
2019-04-01,Fruit Bar,Confectionery,Wholesale,North,335,68371.74,227.77,10.58
2019-04-01,Fruit Bar,Confectionery,Wholesale,South,191,22971.16,116.66,7.73
2019-04-01,Fruit Bar,Confectionery,Wholesale,West,421,48791.31,139.12,13.4
2019-04-01,Glass Cleaner,Cleaning Essentials,Retail,East,137,33776.61,267.46,7.82
